"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.0476243942248961,15,20,2.04076114944896,"GO:0010020 Chloroplast fission ","https://amigo.geneontology.org/amigo/term/GO:0010020","VIT_01S0011G00270 VIT_02S0033G00060 VIT_03S0091G00630 VIT_04S0008G01950 VIT_05S0062G00910 VIT_06S0080G01120 VIT_08S0007G03390 VIT_18S0122G00860 VIT_03S0063G01970 VIT_03S0063G01980 VIT_06S0004G03430 VIT_12S0055G00490 VIT_15S0024G01460 VIT_16S0050G02390 VIT_17S0053G00090"
0.0476243942248961,15,20,2.04076114944896,"GO:0043572 Plastid fission ","https://amigo.geneontology.org/amigo/term/GO:0043572","VIT_01S0011G00270 VIT_02S0033G00060 VIT_03S0091G00630 VIT_04S0008G01950 VIT_05S0062G00910 VIT_06S0080G01120 VIT_08S0007G03390 VIT_18S0122G00860 VIT_03S0063G01970 VIT_03S0063G01980 VIT_06S0004G03430 VIT_12S0055G00490 VIT_15S0024G01460 VIT_16S0050G02390 VIT_17S0053G00090"
0.0476243942248961,79,226,1.36141443792129,"GO:0006325 Chromatin organization ","https://amigo.geneontology.org/amigo/term/GO:0006325","VIT_01S0011G01480 VIT_01S0011G04480 VIT_03S0038G00960 VIT_03S0038G01810 VIT_03S0091G00290 VIT_04S0023G03240 VIT_06S0009G03750 VIT_06S0004G02600 VIT_07S0141G00140 VIT_07S0005G03580 VIT_07S0205G00080 VIT_09S0002G02330 VIT_11S0016G02050 VIT_11S0103G00650 VIT_12S0059G00450 VIT_17S0000G09980 VIT_14S0068G02140 VIT_16S0039G01890 VIT_17S0000G08810 VIT_19S0085G00130 VIT_01S0011G03370 VIT_01S0011G05360 VIT_01S0010G02080 VIT_01S0150G00140 VIT_03S0038G00030 VIT_03S0063G00580 VIT_03S0017G01000 VIT_04S0008G00910 VIT_04S0008G04380 VIT_04S0008G05060 VIT_04S0044G00860 VIT_04S0044G01510 VIT_04S0044G01680 VIT_05S0020G01060 VIT_05S0020G04520 VIT_05S0049G00190 VIT_05S0049G01000 VIT_06S0061G01190 VIT_07S0005G01490 VIT_07S0005G01560 VIT_07S0005G01870 VIT_07S0031G00320 VIT_07S0130G00390 VIT_07S0151G00480 VIT_08S0007G06370 VIT_08S0007G09020 VIT_09S0002G01600 VIT_10S0116G00180 VIT_11S0016G01500 VIT_11S0016G01890 VIT_11S0016G02620 VIT_11S0016G04240 VIT_12S0028G03440 VIT_12S0059G02740 VIT_12S0035G01980 VIT_13S0067G01950 VIT_13S0019G04820 VIT_13S0019G01610 VIT_13S0019G01640 VIT_14S0081G00500 VIT_14S0006G01820 VIT_14S0030G00480 VIT_15S0024G00350 VIT_15S0024G00620 VIT_15S0021G00610 VIT_15S0021G02140 VIT_16S0098G01820 VIT_17S0000G00960 VIT_17S0000G02550 VIT_17S0000G04120 VIT_14S0108G00510 VIT_17S0000G07880 VIT_17S0000G08750 VIT_18S0001G07650 VIT_18S0001G09710 VIT_18S0001G13640 VIT_19S0015G00430"
0.027996665719137,225,753,1.21423158161368,"GO:0006412 Translation ","https://amigo.geneontology.org/amigo/term/GO:0006412","VIT_01S0011G03740 VIT_01S0150G00150 VIT_09S0002G00390 VIT_02S0087G00770 VIT_03S0038G04080 VIT_03S0063G02560 VIT_03S0088G00500 VIT_03S0017G01640 VIT_04S0008G03750 VIT_04S0008G06540 VIT_04S0043G00440 VIT_04S0043G00740 VIT_04S0023G00850 VIT_04S0008G01190 VIT_05S0077G01220 VIT_05S0020G00170 VIT_05S0062G00880 VIT_05S0102G00100 VIT_05S0094G01100 VIT_06S0004G07150 VIT_07S0104G00600 VIT_07S0104G01470 VIT_07S0005G01340 VIT_07S0005G02620 VIT_07S0095G00760 VIT_07S0031G01620 VIT_07S0151G00660 VIT_07S0141G00940 VIT_07S0129G00090 VIT_08S0058G00390 VIT_08S0007G04210 VIT_08S0007G07180 VIT_08S0007G07220 VIT_08S0007G08370 VIT_08S0040G00300 VIT_08S0056G00010 VIT_08S0007G01670 VIT_09S0002G01490 VIT_09S0002G01620 VIT_09S0002G04520 VIT_10S0116G00970 VIT_10S0003G00010 VIT_11S0016G01920 VIT_11S0016G02120 VIT_11S0016G02680 VIT_11S0016G02990 VIT_11S0016G05820 VIT_11S0016G00020 VIT_11S0103G00120 VIT_12S0028G02100 VIT_12S0028G03370 VIT_12S0028G01400 VIT_13S0067G00270 VIT_13S0019G02350 VIT_13S0019G03470 VIT_13S0019G03490 VIT_13S0019G04300 VIT_13S0019G04740 VIT_13S0064G01240 VIT_14S0060G02050 VIT_14S0128G00370 VIT_14S0006G02470 VIT_14S0171G00250 VIT_15S0048G02610 VIT_14S0060G00110 VIT_16S0050G00610 VIT_16S0098G00730 VIT_17S0000G01540 VIT_17S0000G04630 VIT_17S0000G06670 VIT_17S0000G07870 VIT_14S0108G00460 VIT_18S0001G04160 VIT_18S0001G03590 VIT_18S0089G01340 VIT_18S0001G04880 VIT_19S0014G00400 VIT_19S0014G04970 VIT_19S0015G00470 VIT_19S0027G00700 VIT_19S0027G01150 VIT_19S0027G01220 VIT_18S0041G01900 VIT_01S0011G00680 VIT_01S0011G01450 VIT_01S0011G01820 VIT_01S0011G02820 VIT_01S0011G03590 VIT_01S0137G00700 VIT_01S0010G01410 VIT_01S0150G00310 VIT_01S0150G00520 VIT_01S0150G00580 VIT_01S0011G02090 VIT_02S0025G02200 VIT_02S0241G00090 VIT_02S0087G00590 VIT_03S0038G00960 VIT_03S0063G02580 VIT_03S0017G01350 VIT_03S0038G01960 VIT_03S0038G02640 VIT_04S0008G01750 VIT_04S0008G05780 VIT_04S0008G06220 VIT_04S0023G03240 VIT_04S0044G01820 VIT_04S0044G01800 VIT_05S0077G01840 VIT_05S0077G00590 VIT_05S0020G01470 VIT_05S0020G02990 VIT_05S0020G03480 VIT_05S0049G01310 VIT_05S0062G00120 VIT_05S0062G01080 VIT_05S0094G00870 VIT_05S0094G01370 VIT_05S0020G03450 VIT_06S0004G00700 VIT_06S0004G04090 VIT_06S0004G05210 VIT_06S0004G05480 VIT_06S0004G06690 VIT_06S0004G07100 VIT_06S0004G07940 VIT_06S0061G01600 VIT_06S0080G00400 VIT_06S0004G00250 VIT_06S0004G00260 VIT_07S0141G00850 VIT_07S0141G00660 VIT_07S0005G00470 VIT_07S0005G02160 VIT_07S0191G00060 VIT_07S0005G00840 VIT_07S0005G01230 VIT_07S0185G00140 VIT_08S0032G00620 VIT_08S0058G01310 VIT_08S0007G02620 VIT_08S0007G05910 VIT_08S0007G06890 VIT_08S0007G07010 VIT_08S0007G08870 VIT_09S0002G00280 VIT_09S0002G04870 VIT_09S0002G06390 VIT_11S0078G00460 VIT_09S0070G00050 VIT_10S0116G00980 VIT_10S0116G00180 VIT_11S0016G00450 VIT_11S0016G01380 VIT_11S0016G05390 VIT_11S0118G00680 VIT_11S0037G00080 VIT_11S0065G01040 VIT_11S0016G00840 VIT_11S0118G00670 VIT_11S0065G01030 VIT_12S0028G02110 VIT_12S0028G03940 VIT_12S0059G02250 VIT_12S0059G02370 VIT_12S0142G00050 VIT_12S0034G01020 VIT_13S0019G02000 VIT_13S0019G02240 VIT_13S0019G03480 VIT_13S0019G03980 VIT_13S0019G04640 VIT_13S0019G04930 VIT_13S0047G01160 VIT_13S0064G00650 VIT_13S0019G02310 VIT_14S0060G01930 VIT_14S0060G02210 VIT_14S0128G00480 VIT_14S0030G00630 VIT_14S0030G01620 VIT_14S0036G00980 VIT_01S0011G03750 VIT_14S0083G00170 VIT_14S0068G01950 VIT_14S0066G00560 VIT_15S0024G00390 VIT_15S0045G01250 VIT_15S0045G01340 VIT_15S0021G01430 VIT_15S0045G00630 VIT_15S0046G02910 VIT_16S0115G00310 VIT_16S0098G01190 VIT_17S0000G02150 VIT_17S0000G06980 VIT_17S0000G08500 VIT_17S0000G09110 VIT_18S0001G02630 VIT_18S0001G03850 VIT_18S0001G06290 VIT_18S0001G11650 VIT_18S0001G11750 VIT_18S0001G13370 VIT_18S0001G14500 VIT_18S0001G14510 VIT_18S0076G00310 VIT_18S0001G02040 VIT_18S0072G00340 VIT_18S0001G15400 VIT_12S0059G00410 VIT_19S0015G00140 VIT_19S0093G00470 VIT_19S0135G00100 VIT_19S0140G00200 VIT_19S0027G00710 VIT_19S0014G01870"
0.0476243942248961,248,751,1.18937124752053,"GO:0008104 Protein localization ","https://amigo.geneontology.org/amigo/term/GO:0008104","VIT_01S0011G01710 VIT_01S0011G02340 VIT_01S0011G03130 VIT_01S0011G03610 VIT_01S0011G04520 VIT_01S0011G04970 VIT_01S0011G05730 VIT_01S0011G06070 VIT_01S0011G06130 VIT_01S0137G00220 VIT_01S0127G00270 VIT_01S0026G02120 VIT_01S0113G00540 VIT_01S0113G00420 VIT_01S0150G00350 VIT_02S0025G02990 VIT_02S0025G03150 VIT_02S0025G04070 VIT_02S0012G00310 VIT_02S0012G01850 VIT_02S0012G02520 VIT_02S0012G02790 VIT_02S0033G01350 VIT_03S0038G03110 VIT_03S0038G04270 VIT_03S0038G04600 VIT_03S0063G02450 VIT_03S0097G00590 VIT_03S0017G01770 VIT_03S0038G00020 VIT_04S0008G01760 VIT_04S0008G06640 VIT_04S0008G06730 VIT_04S0008G07020 VIT_04S0043G00310 VIT_04S0023G00150 VIT_04S0023G02040 VIT_04S0023G03870 VIT_04S0044G00610 VIT_05S0020G02760 VIT_05S0165G00230 VIT_05S0094G01450 VIT_06S0004G01880 VIT_06S0004G02500 VIT_06S0004G03090 VIT_06S0004G07140 VIT_06S0004G07730 VIT_06S0009G00240 VIT_06S0061G00540 VIT_06S0061G00940 VIT_06S0080G00390 VIT_07S0141G00660 VIT_07S0104G01780 VIT_07S0104G01790 VIT_07S0005G00520 VIT_07S0005G01330 VIT_07S0005G02000 VIT_07S0005G03740 VIT_07S0141G00770 VIT_19S0027G00160 VIT_07S0129G01080 VIT_07S0031G01700 VIT_07S0031G01960 VIT_08S0032G00440 VIT_08S0032G01140 VIT_08S0217G00040 VIT_08S0058G00270 VIT_08S0058G00820 VIT_08S0058G01360 VIT_08S0040G00230 VIT_08S0040G02130 VIT_08S0040G02370 VIT_08S0040G02490 VIT_08S0007G00620 VIT_08S0007G00800 VIT_08S0007G02930 VIT_08S0007G04470 VIT_08S0007G08940 VIT_09S0002G01810 VIT_09S0002G02140 VIT_09S0002G03250 VIT_09S0002G03770 VIT_09S0002G04580 VIT_09S0002G05940 VIT_10S0003G02760 VIT_10S0092G00120 VIT_10S0071G00990 VIT_11S0016G01440 VIT_11S0016G02580 VIT_11S0016G02950 VIT_11S0016G05350 VIT_11S0118G00500 VIT_11S0149G00030 VIT_11S0037G00210 VIT_11S0103G00300 VIT_11S0016G04780 VIT_12S0059G00520 VIT_12S0059G00630 VIT_12S0059G01930 VIT_12S0059G02340 VIT_12S0057G00020 VIT_18S0001G03200 VIT_13S0067G00170 VIT_13S0067G01510 VIT_13S0067G03420 VIT_13S0019G04590 VIT_13S0019G04670 VIT_13S0019G05000 VIT_13S0074G00010 VIT_13S0101G00380 VIT_13S0067G01920 VIT_13S0067G00710 VIT_13S0019G03400 VIT_07S0130G00470 VIT_14S0128G00220 VIT_14S0030G00490 VIT_14S0068G00630 VIT_14S0068G00800 VIT_14S0068G01530 VIT_14S0068G01940 VIT_14S0108G01140 VIT_15S0024G00160 VIT_15S0048G00970 VIT_15S0048G02080 VIT_15S0046G01890 VIT_15S0021G02490 VIT_15S0046G00300 VIT_16S0098G00590 VIT_16S0039G02240 VIT_17S0000G00800 VIT_17S0000G03430 VIT_17S0000G04560 VIT_17S0000G05880 VIT_17S0000G07120 VIT_17S0000G07530 VIT_17S0000G08890 VIT_17S0053G00980 VIT_18S0122G00920 VIT_18S0001G00750 VIT_18S0001G04190 VIT_18S0001G12720 VIT_18S0001G13000 VIT_18S0001G15090 VIT_18S0001G15600 VIT_18S0164G00040 VIT_18S0001G02170 VIT_18S0072G00240 VIT_18S0157G00150 VIT_19S0014G01020 VIT_19S0177G00170 VIT_01S0011G01570 VIT_01S0026G00310 VIT_01S0010G00680 VIT_02S0025G00100 VIT_02S0109G00360 VIT_02S0087G00690 VIT_03S0038G01470 VIT_03S0091G00970 VIT_03S0097G00510 VIT_03S0038G02840 VIT_04S0008G00640 VIT_04S0008G01350 VIT_04S0008G01410 VIT_04S0008G02320 VIT_04S0008G02340 VIT_04S0008G05920 VIT_08S0007G08810 VIT_04S0023G01750 VIT_04S0023G03190 VIT_04S0044G00070 VIT_04S0044G00100 VIT_05S0062G00220 VIT_05S0094G01550 VIT_06S0004G02820 VIT_06S0004G04010 VIT_06S0004G06860 VIT_06S0009G00210 VIT_06S0061G01170 VIT_06S0061G01260 VIT_06S0080G00830 VIT_07S0005G01440 VIT_07S0005G02610 VIT_07S0005G02990 VIT_07S0005G03490 VIT_08S0217G00030 VIT_08S0058G00130 VIT_08S0058G00880 VIT_08S0040G02800 VIT_08S0007G00770 VIT_08S0007G02340 VIT_08S0007G03310 VIT_08S0007G05440 VIT_09S0002G03990 VIT_09S0002G04110 VIT_10S0003G01480 VIT_10S0042G00150 VIT_11S0016G00170 VIT_11S0016G02840 VIT_11S0016G03280 VIT_11S0052G00460 VIT_11S0052G00950 VIT_11S0052G00960 VIT_12S0028G00570 VIT_12S0057G01380 VIT_13S0067G00330 VIT_13S0067G00550 VIT_13S0019G01530 VIT_13S0019G03240 VIT_13S0074G00620 VIT_13S0067G03370 VIT_14S0030G01250 VIT_14S0030G01530 VIT_14S0030G02220 VIT_14S0006G01090 VIT_14S0068G01510 VIT_14S0068G02030 VIT_14S0066G02370 VIT_15S0024G00660 VIT_15S0024G01460 VIT_15S0046G00950 VIT_16S0039G02220 VIT_16S0050G01470 VIT_16S0098G01350 VIT_16S0050G00800 VIT_16S0098G01130 VIT_17S0000G00780 VIT_17S0000G01560 VIT_17S0000G09980 VIT_17S0000G06860 VIT_18S0001G01180 VIT_18S0001G01860 VIT_18S0001G07080 VIT_18S0001G08110 VIT_18S0001G14280 VIT_18S0072G00720 VIT_18S0075G00220 VIT_18S0001G07660 VIT_18S0041G02120 VIT_19S0014G00550 VIT_19S0090G01200 VIT_19S0090G01210 VIT_19S0015G01110 VIT_19S0085G01090 VIT_19S0027G00470 VIT_19S0015G00830 VIT_19S0015G00870"
0.0476243942248961,248,752,1.18716870817327,"GO:0070727 Cellular macromolecule localization ","https://amigo.geneontology.org/amigo/term/GO:0070727","VIT_01S0011G01710 VIT_01S0011G02340 VIT_01S0011G03130 VIT_01S0011G03610 VIT_01S0011G04520 VIT_01S0011G04970 VIT_01S0011G05730 VIT_01S0011G06070 VIT_01S0011G06130 VIT_01S0137G00220 VIT_01S0127G00270 VIT_01S0026G02120 VIT_01S0113G00540 VIT_01S0113G00420 VIT_01S0150G00350 VIT_02S0025G02990 VIT_02S0025G03150 VIT_02S0025G04070 VIT_02S0012G00310 VIT_02S0012G01850 VIT_02S0012G02520 VIT_02S0012G02790 VIT_02S0033G01350 VIT_03S0038G03110 VIT_03S0038G04270 VIT_03S0038G04600 VIT_03S0063G02450 VIT_03S0097G00590 VIT_03S0017G01770 VIT_03S0038G00020 VIT_04S0008G01760 VIT_04S0008G06640 VIT_04S0008G06730 VIT_04S0008G07020 VIT_04S0043G00310 VIT_04S0023G00150 VIT_04S0023G02040 VIT_04S0023G03870 VIT_04S0044G00610 VIT_05S0020G02760 VIT_05S0165G00230 VIT_05S0094G01450 VIT_06S0004G01880 VIT_06S0004G02500 VIT_06S0004G03090 VIT_06S0004G07140 VIT_06S0004G07730 VIT_06S0009G00240 VIT_06S0061G00540 VIT_06S0061G00940 VIT_06S0080G00390 VIT_07S0141G00660 VIT_07S0104G01780 VIT_07S0104G01790 VIT_07S0005G00520 VIT_07S0005G01330 VIT_07S0005G02000 VIT_07S0005G03740 VIT_07S0141G00770 VIT_19S0027G00160 VIT_07S0129G01080 VIT_07S0031G01700 VIT_07S0031G01960 VIT_08S0032G00440 VIT_08S0032G01140 VIT_08S0217G00040 VIT_08S0058G00270 VIT_08S0058G00820 VIT_08S0058G01360 VIT_08S0040G00230 VIT_08S0040G02130 VIT_08S0040G02370 VIT_08S0040G02490 VIT_08S0007G00620 VIT_08S0007G00800 VIT_08S0007G02930 VIT_08S0007G04470 VIT_08S0007G08940 VIT_09S0002G01810 VIT_09S0002G02140 VIT_09S0002G03250 VIT_09S0002G03770 VIT_09S0002G04580 VIT_09S0002G05940 VIT_10S0003G02760 VIT_10S0092G00120 VIT_10S0071G00990 VIT_11S0016G01440 VIT_11S0016G02580 VIT_11S0016G02950 VIT_11S0016G05350 VIT_11S0118G00500 VIT_11S0149G00030 VIT_11S0037G00210 VIT_11S0103G00300 VIT_11S0016G04780 VIT_12S0059G00520 VIT_12S0059G00630 VIT_12S0059G01930 VIT_12S0059G02340 VIT_12S0057G00020 VIT_18S0001G03200 VIT_13S0067G00170 VIT_13S0067G01510 VIT_13S0067G03420 VIT_13S0019G04590 VIT_13S0019G04670 VIT_13S0019G05000 VIT_13S0074G00010 VIT_13S0101G00380 VIT_13S0067G01920 VIT_13S0067G00710 VIT_13S0019G03400 VIT_07S0130G00470 VIT_14S0128G00220 VIT_14S0030G00490 VIT_14S0068G00630 VIT_14S0068G00800 VIT_14S0068G01530 VIT_14S0068G01940 VIT_14S0108G01140 VIT_15S0024G00160 VIT_15S0048G00970 VIT_15S0048G02080 VIT_15S0046G01890 VIT_15S0021G02490 VIT_15S0046G00300 VIT_16S0098G00590 VIT_16S0039G02240 VIT_17S0000G00800 VIT_17S0000G03430 VIT_17S0000G04560 VIT_17S0000G05880 VIT_17S0000G07120 VIT_17S0000G07530 VIT_17S0000G08890 VIT_17S0053G00980 VIT_18S0122G00920 VIT_18S0001G00750 VIT_18S0001G04190 VIT_18S0001G12720 VIT_18S0001G13000 VIT_18S0001G15090 VIT_18S0001G15600 VIT_18S0164G00040 VIT_18S0001G02170 VIT_18S0072G00240 VIT_18S0157G00150 VIT_19S0014G01020 VIT_19S0177G00170 VIT_01S0011G01570 VIT_01S0026G00310 VIT_01S0010G00680 VIT_02S0025G00100 VIT_02S0109G00360 VIT_02S0087G00690 VIT_03S0038G01470 VIT_03S0091G00970 VIT_03S0097G00510 VIT_03S0038G02840 VIT_04S0008G00640 VIT_04S0008G01350 VIT_04S0008G01410 VIT_04S0008G02320 VIT_04S0008G02340 VIT_04S0008G05920 VIT_08S0007G08810 VIT_04S0023G01750 VIT_04S0023G03190 VIT_04S0044G00070 VIT_04S0044G00100 VIT_05S0062G00220 VIT_05S0094G01550 VIT_06S0004G02820 VIT_06S0004G04010 VIT_06S0004G06860 VIT_06S0009G00210 VIT_06S0061G01170 VIT_06S0061G01260 VIT_06S0080G00830 VIT_07S0005G01440 VIT_07S0005G02610 VIT_07S0005G02990 VIT_07S0005G03490 VIT_08S0217G00030 VIT_08S0058G00130 VIT_08S0058G00880 VIT_08S0040G02800 VIT_08S0007G00770 VIT_08S0007G02340 VIT_08S0007G03310 VIT_08S0007G05440 VIT_09S0002G03990 VIT_09S0002G04110 VIT_10S0003G01480 VIT_10S0042G00150 VIT_11S0016G00170 VIT_11S0016G02840 VIT_11S0016G03280 VIT_11S0052G00460 VIT_11S0052G00950 VIT_11S0052G00960 VIT_12S0028G00570 VIT_12S0057G01380 VIT_13S0067G00330 VIT_13S0067G00550 VIT_13S0019G01530 VIT_13S0019G03240 VIT_13S0074G00620 VIT_13S0067G03370 VIT_14S0030G01250 VIT_14S0030G01530 VIT_14S0030G02220 VIT_14S0006G01090 VIT_14S0068G01510 VIT_14S0068G02030 VIT_14S0066G02370 VIT_15S0024G00660 VIT_15S0024G01460 VIT_15S0046G00950 VIT_16S0039G02220 VIT_16S0050G01470 VIT_16S0098G01350 VIT_16S0050G00800 VIT_16S0098G01130 VIT_17S0000G00780 VIT_17S0000G01560 VIT_17S0000G09980 VIT_17S0000G06860 VIT_18S0001G01180 VIT_18S0001G01860 VIT_18S0001G07080 VIT_18S0001G08110 VIT_18S0001G14280 VIT_18S0072G00720 VIT_18S0075G00220 VIT_18S0001G07660 VIT_18S0041G02120 VIT_19S0014G00550 VIT_19S0090G01200 VIT_19S0090G01210 VIT_19S0015G01110 VIT_19S0085G01090 VIT_19S0027G00470 VIT_19S0015G00830 VIT_19S0015G00870"
0.0476243942248961,299,942,1.16576813373751,"GO:0033036 Macromolecule localization ","https://amigo.geneontology.org/amigo/term/GO:0033036","VIT_01S0011G01710 VIT_01S0011G02340 VIT_01S0011G02480 VIT_01S0011G03130 VIT_01S0011G03610 VIT_01S0011G04520 VIT_01S0011G04970 VIT_01S0011G05730 VIT_01S0011G06070 VIT_01S0011G06130 VIT_01S0137G00220 VIT_01S0127G00270 VIT_01S0026G02120 VIT_01S0113G00540 VIT_01S0113G00420 VIT_01S0150G00350 VIT_02S0025G02990 VIT_02S0025G03150 VIT_02S0025G04070 VIT_02S0012G00310 VIT_02S0012G01850 VIT_02S0012G02520 VIT_02S0012G02790 VIT_02S0033G01350 VIT_03S0038G03110 VIT_03S0038G04270 VIT_03S0038G04600 VIT_03S0063G02450 VIT_03S0088G00200 VIT_03S0097G00590 VIT_03S0017G01770 VIT_03S0038G00020 VIT_04S0008G01760 VIT_04S0008G06640 VIT_04S0008G06730 VIT_04S0008G07020 VIT_04S0043G00310 VIT_04S0023G00150 VIT_04S0023G02040 VIT_04S0023G03870 VIT_04S0044G00610 VIT_05S0020G02350 VIT_05S0020G02760 VIT_05S0049G01330 VIT_05S0062G00940 VIT_05S0165G00230 VIT_05S0094G01450 VIT_06S0004G01810 VIT_06S0004G01880 VIT_06S0004G02500 VIT_06S0004G03090 VIT_06S0004G07140 VIT_06S0004G07730 VIT_06S0009G00240 VIT_06S0009G02360 VIT_06S0061G00540 VIT_06S0061G00940 VIT_06S0080G00390 VIT_06S0080G01240 VIT_07S0141G00660 VIT_07S0104G01780 VIT_07S0104G01790 VIT_07S0005G00520 VIT_07S0005G01330 VIT_07S0005G02000 VIT_07S0005G03740 VIT_07S0141G00770 VIT_19S0027G00160 VIT_07S0129G01080 VIT_07S0031G01700 VIT_07S0031G01960 VIT_08S0032G00440 VIT_08S0032G01140 VIT_08S0217G00040 VIT_08S0058G00270 VIT_08S0058G00820 VIT_08S0058G01360 VIT_08S0040G00230 VIT_08S0040G02130 VIT_08S0040G02370 VIT_08S0040G02490 VIT_08S0007G00620 VIT_08S0007G00800 VIT_08S0007G02540 VIT_08S0007G02930 VIT_08S0007G04470 VIT_08S0007G08940 VIT_08S0032G01020 VIT_08S0007G04400 VIT_09S0002G01810 VIT_09S0002G02140 VIT_09S0002G03250 VIT_09S0002G03770 VIT_09S0002G04580 VIT_09S0002G05940 VIT_09S0002G09150 VIT_10S0003G02760 VIT_10S0092G00120 VIT_10S0071G00990 VIT_11S0016G01440 VIT_11S0016G01910 VIT_11S0016G02290 VIT_11S0016G02580 VIT_11S0016G02950 VIT_11S0016G05350 VIT_11S0118G00500 VIT_11S0149G00030 VIT_11S0037G00210 VIT_11S0103G00300 VIT_11S0052G00260 VIT_11S0016G04780 VIT_12S0059G00520 VIT_12S0059G00630 VIT_12S0059G01930 VIT_12S0059G02340 VIT_12S0057G00020 VIT_18S0001G03200 VIT_12S0028G01400 VIT_13S0067G00170 VIT_13S0067G01510 VIT_13S0067G03420 VIT_13S0019G04590 VIT_13S0019G04670 VIT_13S0019G05000 VIT_13S0074G00010 VIT_13S0101G00380 VIT_13S0047G01210 VIT_13S0067G01920 VIT_13S0067G00710 VIT_15S0048G00120 VIT_13S0019G03400 VIT_13S0067G01260 VIT_13S0067G01060 VIT_07S0130G00470 VIT_14S0060G02410 VIT_14S0128G00220 VIT_14S0030G00490 VIT_14S0030G01250 VIT_14S0068G00630 VIT_14S0068G00800 VIT_14S0068G01530 VIT_14S0068G01940 VIT_14S0108G01140 VIT_15S0024G00160 VIT_15S0048G00970 VIT_15S0048G02080 VIT_15S0046G01890 VIT_15S0021G02490 VIT_15S0046G00300 VIT_16S0039G02490 VIT_16S0098G00590 VIT_16S0039G02240 VIT_17S0000G00800 VIT_17S0000G03430 VIT_17S0000G04450 VIT_17S0000G04560 VIT_17S0000G05850 VIT_17S0000G05860 VIT_17S0000G05880 VIT_17S0000G07120 VIT_17S0000G07530 VIT_17S0000G08890 VIT_17S0053G00980 VIT_18S0122G00920 VIT_18S0001G00750 VIT_18S0001G04190 VIT_18S0001G12720 VIT_18S0001G13000 VIT_18S0001G15090 VIT_18S0001G15600 VIT_18S0164G00040 VIT_18S0001G02170 VIT_18S0072G00240 VIT_18S0157G00150 VIT_19S0014G01020 VIT_19S0177G00170 VIT_19S0085G01090 VIT_19S0085G01190 VIT_01S0011G01570 VIT_01S0137G00290 VIT_01S0026G00310 VIT_01S0010G00680 VIT_01S0010G01430 VIT_02S0025G00100 VIT_02S0109G00360 VIT_02S0087G00690 VIT_02S0154G00250 VIT_03S0038G01470 VIT_03S0038G03730 VIT_03S0091G00970 VIT_03S0097G00510 VIT_03S0038G02840 VIT_04S0008G00640 VIT_04S0008G01350 VIT_04S0008G01410 VIT_04S0008G02320 VIT_04S0008G02340 VIT_04S0008G05740 VIT_04S0008G05920 VIT_08S0007G08810 VIT_04S0023G01750 VIT_04S0023G03190 VIT_04S0044G00070 VIT_04S0044G00100 VIT_05S0062G00220 VIT_05S0094G01550 VIT_06S0004G02820 VIT_06S0004G03370 VIT_06S0004G04010 VIT_06S0004G06860 VIT_06S0009G00210 VIT_06S0061G01170 VIT_06S0061G01260 VIT_06S0080G00830 VIT_07S0005G01440 VIT_07S0005G02610 VIT_07S0005G02990 VIT_07S0005G03490 VIT_07S0151G00760 VIT_08S0217G00030 VIT_08S0058G00130 VIT_08S0058G00880 VIT_08S0058G01210 VIT_08S0040G02800 VIT_08S0007G00480 VIT_08S0007G00770 VIT_08S0007G02340 VIT_08S0007G03310 VIT_08S0007G05440 VIT_09S0002G03990 VIT_09S0002G04110 VIT_09S0002G04870 VIT_10S0003G01480 VIT_10S0003G03980 VIT_10S0042G00150 VIT_11S0016G00170 VIT_11S0016G02840 VIT_11S0016G03280 VIT_11S0103G00530 VIT_11S0016G02570 VIT_11S0052G00460 VIT_11S0052G00950 VIT_11S0052G00960 VIT_12S0028G00570 VIT_12S0057G01380 VIT_13S0067G00330 VIT_13S0067G00550 VIT_13S0019G01530 VIT_13S0019G03240 VIT_13S0074G00620 VIT_13S0067G03370 VIT_14S0060G02140 VIT_14S0030G01530 VIT_14S0030G02220 VIT_14S0006G01090 VIT_14S0006G02550 VIT_14S0006G02890 VIT_14S0068G00820 VIT_14S0068G01510 VIT_14S0068G02030 VIT_14S0066G02370 VIT_14S0006G02530 VIT_15S0024G00660 VIT_15S0024G01460 VIT_15S0048G01410 VIT_15S0046G00950 VIT_16S0039G02220 VIT_16S0050G01470 VIT_16S0098G01350 VIT_16S0050G00800 VIT_16S0098G01130 VIT_17S0000G00780 VIT_17S0000G01420 VIT_17S0000G01560 VIT_17S0000G03600 VIT_17S0000G08850 VIT_17S0000G09980 VIT_17S0000G06860 VIT_18S0001G01180 VIT_18S0001G01860 VIT_18S0001G07080 VIT_18S0001G08110 VIT_18S0001G12420 VIT_18S0001G14280 VIT_18S0072G00720 VIT_18S0075G00220 VIT_18S0001G07660 VIT_18S0041G02120 VIT_19S0014G00550 VIT_19S0090G01200 VIT_19S0090G01210 VIT_19S0015G01110 VIT_19S0138G00140 VIT_19S0085G00850 VIT_19S0027G00470 VIT_19S0015G00830 VIT_19S0015G00870"
